Date,Company,Studio,Project,Category1,Category2,Country,Country_code,OS,Counterparty,Amount_USD
2021-06-30,White,White1,Whiteberry,Marketing,Marketing,Israel,ISR,,MamaBoy,-34865.24988436359
2021-06-30,White,White1,Whiteberry,Marketing,Marketing,Russia,RUS,,MamaBoy,-36699.616439315774
2021-06-30,White,White1,Whiteberry,Marketing,Marketing,France,FRA,,MamaBoy,-295015.9026324929
2021-06-30,White,White1,Whiteberry,Marketing,Marketing,USA,USA,,AdsAds,-184012.0135741324
2021-06-30,White,White1,Whiteberry,Marketing,Marketing,Japan,JPN,,AdsAds,-46168.16049463864
2021-06-30,White,White1,Whiteberry,Marketing,Marketing,China,CHN,,AdsAds,-789936.448476267
2021-06-30,White,White1,Whiteberry,Marketing,Marketing,Germany,DEU,,AdsAds,-49108.11306956511
2021-06-30,White,White1,Whiteberry,Marketing,Marketing,Brazil,BRA,,AdsAds,-56446.74915066989
2021-06-30,White,White1,Whiteberry,Marketing,Marketing,Argentina,ARG,,AdsAds,-1513591.3249963676
2021-06-30,White,White1,Whiteberry,Marketing,Marketing,Mexico,MEX,,AdsAds,-90241.53478884241
2021-06-30,White,White1,Whiteberry,Marketing,Marketing,Austria,AUT,,AdsAds,-79270.95191368919
2021-06-30,White,White1,Whiteberry,Marketing,Marketing,Israel,ISR,,AdsAds,-47481.846721010435
2021-06-30,White,White1,Whiteberry,Marketing,Marketing,Russia,RUS,,AdsAds,-51785.53726828399
2021-06-30,White,White1,Whiteberry,Marketing,Marketing,France,FRA,,AdsAds,-312133.91504458425
2021-07-31,White,White1,Whiteberry,Marketing,Marketing,USA,USA,,UserXL,-853111.2055169268
2021-07-31,White,White1,Whiteberry,Marketing,Marketing,Japan,JPN,,UserXL,-186326.55460462137
2021-07-31,White,White1,Whiteberry,Marketing,Marketing,China,CHN,,UserXL,-3915029.408052682
2021-07-31,White,White1,Whiteberry,Marketing,Marketing,Germany,DEU,,UserXL,-222092.17783787032
2021-07-31,White,White1,Whiteberry,Marketing,Marketing,Brazil,BRA,,UserXL,-187698.04271090153
2021-07-31,White,White1,Whiteberry,Marketing,Marketing,Argentina,ARG,,UserXL,-7461812.062840986
2021-07-31,White,White1,Whiteberry,Marketing,Marketing,Mexico,MEX,,UserXL,-326843.7982571153
2021-07-31,White,White1,Whiteberry,Marketing,Marketing,Austria,AUT,,UserXL,-388717.74279554904
2021-07-31,White,White1,Whiteberry,Marketing,Marketing,Israel,ISR,,UserXL,-310540.0223220696
2021-07-31,White,White1,Whiteberry,Marketing,Marketing,Russia,RUS,,UserXL,-215883.18617978325
2021-07-31,White,White1,Whiteberry,Marketing,Marketing,France,FRA,,UserXL,-1611490.8110553548
2021-07-31,White,White1,Whiteberry,Marketing,Marketing,USA,USA,,MamaBoy,-188676.00628612575
2021-07-31,White,White1,Whiteberry,Marketing,Marketing,Japan,JPN,,MamaBoy,-37036.150684057604
2021-07-31,White,White1,Whiteberry,Marketing,Marketing,China,CHN,,MamaBoy,-819799.1391115461
2021-07-31,White,White1,Whiteberry,Marketing,Marketing,Germany,DEU,,MamaBoy,-39446.740412150044
2021-07-31,White,White1,Whiteberry,Marketing,Marketing,Brazil,BRA,,MamaBoy,-52380.995560235424
2021-07-31,White,White1,Whiteberry,Marketing,Marketing,Argentina,ARG,,MamaBoy,-1583814.342133085
2021-07-31,White,White1,Whiteberry,Marketing,Marketing,Mexico,MEX,,MamaBoy,-81295.02178472254
2021-07-31,White,White1,Whiteberry,Marketing,Marketing,Austria,AUT,,MamaBoy,-79089.81275040777
2021-07-31,White,White1,Whiteberry,Marketing,Marketing,Israel,ISR,,MamaBoy,-66730.45235010791
2021-07-31,White,White1,Whiteberry,Marketing,Marketing,Russia,RUS,,MamaBoy,-49961.26263633399
2021-07-31,White,White1,Whiteberry,Marketing,Marketing,France,FRA,,MamaBoy,-342003.46414757875
2021-07-31,White,White1,Whiteberry,Marketing,Marketing,USA,USA,,AdsAds,-197078.8563292661
2021-07-31,White,White1,Whiteberry,Marketing,Marketing,Japan,JPN,,AdsAds,-47427.25337948224
2021-07-31,White,White1,Whiteberry,Marketing,Marketing,China,CHN,,AdsAds,-896336.3814057689
2021-07-31,White,White1,Whiteberry,Marketing,Marketing,Germany,DEU,,AdsAds,-51435.6190962377
2021-07-31,White,White1,Whiteberry,Marketing,Marketing,Brazil,BRA,,AdsAds,-67728.1242336139
2021-07-31,White,White1,Whiteberry,Marketing,Marketing,Argentina,ARG,,AdsAds,-1771017.7515096697
2021-07-31,White,White1,Whiteberry,Marketing,Marketing,Mexico,MEX,,AdsAds,-82432.86670926577
2021-07-31,White,White1,Whiteberry,Marketing,Marketing,Austria,AUT,,AdsAds,-85804.92751606126
2021-07-31,White,White1,Whiteberry,Marketing,Marketing,Israel,ISR,,AdsAds,-64735.83321637349
2021-07-31,White,White1,Whiteberry,Marketing,Marketing,Russia,RUS,,AdsAds,-51374.94306217592
2021-07-31,White,White1,Whiteberry,Marketing,Marketing,France,FRA,,AdsAds,-399900.5064178402
2021-08-31,White,White1,Whiteberry,Marketing,Marketing,USA,USA,,UserXL,-714325.1880265095
2021-08-31,White,White1,Whiteberry,Marketing,Marketing,Japan,JPN,,UserXL,-219779.13021188756
2021-08-31,White,White1,Whiteberry,Marketing,Marketing,China,CHN,,UserXL,-3156035.643865537
2021-08-31,White,White1,Whiteberry,Marketing,Marketing,Germany,DEU,,UserXL,-191938.19545561797
2021-08-31,White,White1,Whiteberry,Marketing,Marketing,Brazil,BRA,,UserXL,-157524.0303498969
2021-08-31,White,White1,Whiteberry,Marketing,Marketing,Argentina,ARG,,UserXL,-6068105.877733187
2021-08-31,White,White1,Whiteberry,Marketing,Marketing,Mexico,MEX,,UserXL,-281455.6731691581
2021-08-31,White,White1,Whiteberry,Marketing,Marketing,Austria,AUT,,UserXL,-339742.1619336316
2021-08-31,White,White1,Whiteberry,Marketing,Marketing,Israel,ISR,,UserXL,-216574.20934900577
2021-08-31,White,White1,Whiteberry,Marketing,Marketing,Russia,RUS,,UserXL,-175411.31816210705
2021-08-31,White,White1,Whiteberry,Marketing,Marketing,France,FRA,,UserXL,-1150787.0706143808
2021-08-31,White,White1,Whiteberry,Marketing,Marketing,USA,USA,,MamaBoy,-129924.65712106513
2021-08-31,White,White1,Whiteberry,Marketing,Marketing,Japan,JPN,,MamaBoy,-42491.014660936715
2021-08-31,White,White1,Whiteberry,Marketing,Marketing,China,CHN,,MamaBoy,-630052.7028466623
2021-08-31,White,White1,Whiteberry,Marketing,Marketing,Germany,DEU,,MamaBoy,-35171.591780299124
2021-08-31,White,White1,Whiteberry,Marketing,Marketing,Brazil,BRA,,MamaBoy,-33815.710842990375
2021-08-31,White,White1,Whiteberry,Marketing,Marketing,Argentina,ARG,,MamaBoy,-1214586.0014508015
2021-08-31,White,White1,Whiteberry,Marketing,Marketing,Mexico,MEX,,MamaBoy,-68204.8027541267
2021-08-31,White,White1,Whiteberry,Marketing,Marketing,Austria,AUT,,MamaBoy,-53858.294429522415
2021-08-31,White,White1,Whiteberry,Marketing,Marketing,Israel,ISR,,MamaBoy,-37675.89115809078
2021-08-31,White,White1,Whiteberry,Marketing,Marketing,Russia,RUS,,MamaBoy,-45798.68624778117
2021-08-31,White,White1,Whiteberry,Marketing,Marketing,France,FRA,,MamaBoy,-248780.68893479105
2021-08-31,White,White1,Whiteberry,Marketing,Marketing,USA,USA,,AdsAds,-163998.72070392594
2021-08-31,White,White1,Whiteberry,Marketing,Marketing,Japan,JPN,,AdsAds,-43915.01058506256
2021-08-31,White,White1,Whiteberry,Marketing,Marketing,China,CHN,,AdsAds,-749643.6048708205
2021-08-31,White,White1,Whiteberry,Marketing,Marketing,Germany,DEU,,AdsAds,-44722.77186188171
2021-08-31,White,White1,Whiteberry,Marketing,Marketing,Brazil,BRA,,AdsAds,-56526.58848740331
2021-08-31,White,White1,Whiteberry,Marketing,Marketing,Argentina,ARG,,AdsAds,-1449530.241088198
2021-08-31,White,White1,Whiteberry,Marketing,Marketing,Mexico,MEX,,AdsAds,-79039.01068318187
2021-08-31,White,White1,Whiteberry,Marketing,Marketing,Austria,AUT,,AdsAds,-79330.97125988957
2021-08-31,White,White1,Whiteberry,Marketing,Marketing,Israel,ISR,,AdsAds,-44421.69074538352
2021-08-31,White,White1,Whiteberry,Marketing,Marketing,Russia,RUS,,AdsAds,-46180.74551140804
2021-08-31,White,White1,Whiteberry,Marketing,Marketing,France,FRA,,AdsAds,-271546.6989492886
2021-09-30,White,White1,Whiteberry,Marketing,Marketing,USA,USA,,UserXL,-868976.1488060161
2021-09-30,White,White1,Whiteberry,Marketing,Marketing,Japan,JPN,,UserXL,-155471.75330758854
2021-09-30,White,White1,Whiteberry,Marketing,Marketing,China,CHN,,UserXL,-3702853.309053622
2021-09-30,White,White1,Whiteberry,Marketing,Marketing,Germany,DEU,,UserXL,-172630.22922491858
2021-09-30,White,White1,Whiteberry,Marketing,Marketing,Brazil,BRA,,UserXL,-225128.3423484708
2021-09-30,White,White1,Whiteberry,Marketing,Marketing,Argentina,ARG,,UserXL,-7150732.505645089
2021-09-30,White,White1,Whiteberry,Marketing,Marketing,Mexico,MEX,,UserXL,-357055.7144443299
2021-09-30,White,White1,Whiteberry,Marketing,Marketing,Austria,AUT,,UserXL,-454003.2560813358
2021-09-30,White,White1,Whiteberry,Marketing,Marketing,Israel,ISR,,UserXL,-190533.17167992925
2021-09-30,White,White1,Whiteberry,Marketing,Marketing,Russia,RUS,,UserXL,-187333.8915152928
2021-09-30,White,White1,Whiteberry,Marketing,Marketing,France,FRA,,UserXL,-1743530.349887663
2021-09-30,White,White1,Whiteberry,Marketing,Marketing,USA,USA,,MamaBoy,-165940.33525094905
2021-09-30,White,White1,Whiteberry,Marketing,Marketing,Japan,JPN,,MamaBoy,-49174.70421846022
2021-09-30,White,White1,Whiteberry,Marketing,Marketing,China,CHN,,MamaBoy,-771826.0753106188
2021-09-30,White,White1,Whiteberry,Marketing,Marketing,Germany,DEU,,MamaBoy,-49830.294423850464
2021-09-30,White,White1,Whiteberry,Marketing,Marketing,Brazil,BRA,,MamaBoy,-59046.22902508257
2021-09-30,White,White1,Whiteberry,Marketing,Marketing,Argentina,ARG,,MamaBoy,-1525870.2055741812
2021-09-30,White,White1,Whiteberry,Marketing,Marketing,Mexico,MEX,,MamaBoy,-74392.87149528707
2021-09-30,White,White1,Whiteberry,Marketing,Marketing,Austria,AUT,,MamaBoy,-69942.01977132095
2021-09-30,White,White1,Whiteberry,Marketing,Marketing,Israel,ISR,,MamaBoy,-61404.8041093173
2021-09-30,White,White1,Whiteberry,Marketing,Marketing,Russia,RUS,,MamaBoy,-41316.155862991174
2021-09-30,White,White1,Whiteberry,Marketing,Marketing,France,FRA,,MamaBoy,-320968.3083813911
2021-09-30,White,White1,Whiteberry,Marketing,Marketing,USA,USA,,AdsAds,-173712.0464929527
2021-09-30,White,White1,Whiteberry,Marketing,Marketing,Japan,JPN,,AdsAds,-41181.729612390605
2021-09-30,White,White1,Whiteberry,Marketing,Marketing,China,CHN,,AdsAds,-863688.1857833202
2021-09-30,White,White1,Whiteberry,Marketing,Marketing,Germany,DEU,,AdsAds,-52972.777398259845
2021-09-30,White,White1,Whiteberry,Marketing,Marketing,Brazil,BRA,,AdsAds,-44586.04069820449
2021-09-30,White,White1,Whiteberry,Marketing,Marketing,Argentina,ARG,,AdsAds,-1656836.9432161835
2021-09-30,White,White1,Whiteberry,Marketing,Marketing,Mexico,MEX,,AdsAds,-88501.35006802443
2021-09-30,White,White1,Whiteberry,Marketing,Marketing,Austria,AUT,,AdsAds,-97714.9615521082
2021-09-30,White,White1,Whiteberry,Marketing,Marketing,Israel,ISR,,AdsAds,-46323.599189446526
2021-09-30,White,White1,Whiteberry,Marketing,Marketing,Russia,RUS,,AdsAds,-64885.22905024593
2021-09-30,White,White1,Whiteberry,Marketing,Marketing,France,FRA,,AdsAds,-336328.069480539
2021-10-31,White,White1,Whiteberry,Marketing,Marketing,USA,USA,,UserXL,-745055.8052679586
2021-10-31,White,White1,Whiteberry,Marketing,Marketing,Japan,JPN,,UserXL,-266509.3911697181
2021-10-31,White,White1,Whiteberry,Marketing,Marketing,China,CHN,,UserXL,-3379973.33744373
2021-10-31,White,White1,Whiteberry,Marketing,Marketing,Germany,DEU,,UserXL,-216477.1830741887
2021-10-31,White,White1,Whiteberry,Marketing,Marketing,Brazil,BRA,,UserXL,-216227.63985607156
2021-10-31,White,White1,Whiteberry,Marketing,Marketing,Argentina,ARG,,UserXL,-6493381.166792878
2021-10-31,White,White1,Whiteberry,Marketing,Marketing,Mexico,MEX,,UserXL,-313512.51334671606
2021-10-31,White,White1,Whiteberry,Marketing,Marketing,Austria,AUT,,UserXL,-290461.13444261573
2021-10-31,White,White1,Whiteberry,Marketing,Marketing,Israel,ISR,,UserXL,-204963.37021004688
2021-10-31,White,White1,Whiteberry,Marketing,Marketing,Russia,RUS,,UserXL,-218024.85243562178
2021-10-31,White,White1,Whiteberry,Marketing,Marketing,France,FRA,,UserXL,-1240900.861986649
2021-10-31,White,White1,Whiteberry,Marketing,Marketing,USA,USA,,MamaBoy,-163940.92374343518
2021-10-31,White,White1,Whiteberry,Marketing,Marketing,Japan,JPN,,MamaBoy,-34581.94943772219
2021-10-31,White,White1,Whiteberry,Marketing,Marketing,China,CHN,,MamaBoy,-709219.1330152428
2021-10-31,White,White1,Whiteberry,Marketing,Marketing,Germany,DEU,,MamaBoy,-42127.155065814484
2021-10-31,White,White1,Whiteberry,Marketing,Marketing,Brazil,BRA,,MamaBoy,-53395.75368408107
2021-10-31,White,White1,Whiteberry,Marketing,Marketing,Argentina,ARG,,MamaBoy,-1373953.9283462232
2021-10-31,White,White1,Whiteberry,Marketing,Marketing,Mexico,MEX,,MamaBoy,-70982.7121525086
2021-10-31,White,White1,Whiteberry,Marketing,Marketing,Austria,AUT,,MamaBoy,-67018.47719055037
2021-10-31,White,White1,Whiteberry,Marketing,Marketing,Israel,ISR,,MamaBoy,-51087.56288790022
2021-10-31,White,White1,Whiteberry,Marketing,Marketing,Russia,RUS,,MamaBoy,-45628.96692381604
2021-10-31,White,White1,Whiteberry,Marketing,Marketing,France,FRA,,MamaBoy,-288552.19517216773
2021-10-31,White,White1,Whiteberry,Marketing,Marketing,USA,USA,,AdsAds,-181294.47527766658
2021-10-31,White,White1,Whiteberry,Marketing,Marketing,Japan,JPN,,AdsAds,-48958.98207553348
2021-10-31,White,White1,Whiteberry,Marketing,Marketing,China,CHN,,AdsAds,-763249.3166744891
2021-10-31,White,White1,Whiteberry,Marketing,Marketing,Germany,DEU,,AdsAds,-33814.88555358342
2021-10-31,White,White1,Whiteberry,Marketing,Marketing,Brazil,BRA,,AdsAds,-37118.393344379656
2021-10-31,White,White1,Whiteberry,Marketing,Marketing,Argentina,ARG,,AdsAds,-1509743.6673547537
2021-10-31,White,White1,Whiteberry,Marketing,Marketing,Mexico,MEX,,AdsAds,-69509.1766859213
2021-10-31,White,White1,Whiteberry,Marketing,Marketing,Austria,AUT,,AdsAds,-90551.90221259292
2021-10-31,White,White1,Whiteberry,Marketing,Marketing,Israel,ISR,,AdsAds,-36945.85921495337
2021-10-31,White,White1,Whiteberry,Marketing,Marketing,Russia,RUS,,AdsAds,-32088.07165319666
2021-10-31,White,White1,Whiteberry,Marketing,Marketing,France,FRA,,AdsAds,-359729.61351147725
2021-11-30,White,White1,Whiteberry,Marketing,Marketing,USA,USA,,UserXL,-814664.4227549275
2021-11-30,White,White1,Whiteberry,Marketing,Marketing,Japan,JPN,,UserXL,-195355.21232739382
2021-11-30,White,White1,Whiteberry,Marketing,Marketing,China,CHN,,UserXL,-3452887.5377627965
2021-11-30,White,White1,Whiteberry,Marketing,Marketing,Germany,DEU,,UserXL,-214835.27773334738
2021-11-30,White,White1,Whiteberry,Marketing,Marketing,Brazil,BRA,,UserXL,-261015.29252940862
2021-11-30,White,White1,Whiteberry,Marketing,Marketing,Argentina,ARG,,UserXL,-6689629.594808313
2021-11-30,White,White1,Whiteberry,Marketing,Marketing,Mexico,MEX,,UserXL,-373248.6119167545
2021-11-30,White,White1,Whiteberry,Marketing,Marketing,Austria,AUT,,UserXL,-388723.7544873189
2021-11-30,White,White1,Whiteberry,Marketing,Marketing,Israel,ISR,,UserXL,-150642.47765360278
2021-11-30,White,White1,Whiteberry,Marketing,Marketing,Russia,RUS,,UserXL,-163000.9161199351
2021-11-30,White,White1,Whiteberry,Marketing,Marketing,France,FRA,,UserXL,-1343819.9431360601
2021-11-30,White,White1,Whiteberry,Marketing,Marketing,USA,USA,,MamaBoy,-160225.88294102933
2021-11-30,White,White1,Whiteberry,Marketing,Marketing,Japan,JPN,,MamaBoy,-55550.59520588326
2021-11-30,White,White1,Whiteberry,Marketing,Marketing,China,CHN,,MamaBoy,-709466.6687881652
2021-11-30,White,White1,Whiteberry,Marketing,Marketing,Germany,DEU,,MamaBoy,-58320.334316880835
2021-11-30,White,White1,Whiteberry,Marketing,Marketing,Brazil,BRA,,MamaBoy,-38055.08123135182
2021-11-30,White,White1,Whiteberry,Marketing,Marketing,Argentina,ARG,,MamaBoy,-1407446.4321100598
2021-11-30,White,White1,Whiteberry,Marketing,Marketing,Mexico,MEX,,MamaBoy,-71321.4128469666
2021-11-30,White,White1,Whiteberry,Marketing,Marketing,Austria,AUT,,MamaBoy,-85618.19716827617
2021-11-30,White,White1,Whiteberry,Marketing,Marketing,Israel,ISR,,MamaBoy,-58439.30500486137
2021-11-30,White,White1,Whiteberry,Marketing,Marketing,Russia,RUS,,MamaBoy,-56026.4708541713
2021-11-30,White,White1,Whiteberry,Marketing,Marketing,France,FRA,,MamaBoy,-245707.91607612107
2021-11-30,White,White1,Whiteberry,Marketing,Marketing,USA,USA,,AdsAds,-188897.785415871
2021-11-30,White,White1,Whiteberry,Marketing,Marketing,Japan,JPN,,AdsAds,-50070.252633451244
2021-11-30,White,White1,Whiteberry,Marketing,Marketing,China,CHN,,AdsAds,-771481.658473885
2021-11-30,White,White1,Whiteberry,Marketing,Marketing,Germany,DEU,,AdsAds,-32903.07122858109
2021-11-30,White,White1,Whiteberry,Marketing,Marketing,Brazil,BRA,,AdsAds,-56262.08867690639
2021-11-30,White,White1,Whiteberry,Marketing,Marketing,Argentina,ARG,,AdsAds,-1528746.478884158
2021-11-30,White,White1,Whiteberry,Marketing,Marketing,Mexico,MEX,,AdsAds,-86298.02265769144
2021-11-30,White,White1,Whiteberry,Marketing,Marketing,Austria,AUT,,AdsAds,-91302.63811507147
2021-11-30,White,White1,Whiteberry,Marketing,Marketing,Israel,ISR,,AdsAds,-44855.714672220995
2021-11-30,White,White1,Whiteberry,Marketing,Marketing,Russia,RUS,,AdsAds,-55719.27580133771
2021-11-30,White,White1,Whiteberry,Marketing,Marketing,France,FRA,,AdsAds,-294556.9499871777
2021-12-31,White,White1,Whiteberry,Marketing,Marketing,USA,USA,,UserXL,-745352.4399710799
2021-12-31,White,White1,Whiteberry,Marketing,Marketing,Japan,JPN,,UserXL,-154631.8412313283
2021-12-31,White,White1,Whiteberry,Marketing,Marketing,China,CHN,,UserXL,-3501240.1283613876
2021-12-31,White,White1,Whiteberry,Marketing,Marketing,Germany,DEU,,UserXL,-223999.2270890941
2021-12-31,White,White1,Whiteberry,Marketing,Marketing,Brazil,BRA,,UserXL,-226541.3301159516
2021-12-31,White,White1,Whiteberry,Marketing,Marketing,Argentina,ARG,,UserXL,-6755590.214863306
2021-12-31,White,White1,Whiteberry,Marketing,Marketing,Mexico,MEX,,UserXL,-328220.26218169375
2021-12-31,White,White1,Whiteberry,Marketing,Marketing,Austria,AUT,,UserXL,-376190.4757010934
2021-12-31,White,White1,Whiteberry,Marketing,Marketing,Israel,ISR,,UserXL,-226844.70157076526
2021-12-31,White,White1,Whiteberry,Marketing,Marketing,Russia,RUS,,UserXL,-223799.16866149422
2021-12-31,White,White1,Whiteberry,Marketing,Marketing,France,FRA,,UserXL,-1586701.1783490456
2021-12-31,White,White1,Whiteberry,Marketing,Marketing,USA,USA,,MamaBoy,-159992.4514831019
2021-12-31,White,White1,Whiteberry,Marketing,Marketing,Japan,JPN,,MamaBoy,-30669.97383250888
2021-12-31,White,White1,Whiteberry,Marketing,Marketing,China,CHN,,MamaBoy,-737371.7556690016
2021-12-31,White,White1,Whiteberry,Marketing,Marketing,Germany,DEU,,MamaBoy,-48209.38283584688
2021-12-31,White,White1,Whiteberry,Marketing,Marketing,Brazil,BRA,,MamaBoy,-43622.833931276495
2021-12-31,White,White1,Whiteberry,Marketing,Marketing,Argentina,ARG,,MamaBoy,-1414519.6794352625
2021-12-31,White,White1,Whiteberry,Marketing,Marketing,Mexico,MEX,,MamaBoy,-65187.0907855324
2021-12-31,White,White1,Whiteberry,Marketing,Marketing,Austria,AUT,,MamaBoy,-80112.92705836044
2021-12-31,White,White1,Whiteberry,Marketing,Marketing,Israel,ISR,,MamaBoy,-55741.14340082823
2021-12-31,White,White1,Whiteberry,Marketing,Marketing,Russia,RUS,,MamaBoy,-58219.90563328566
2021-12-31,White,White1,Whiteberry,Marketing,Marketing,France,FRA,,MamaBoy,-308133.1915389754
2021-12-31,White,White1,Whiteberry,Marketing,Marketing,USA,USA,,AdsAds,-174342.45920076725
2021-12-31,White,White1,Whiteberry,Marketing,Marketing,Japan,JPN,,AdsAds,-64984.70419249081
2021-12-31,White,White1,Whiteberry,Marketing,Marketing,China,CHN,,AdsAds,-790427.4206119257
2021-12-31,White,White1,Whiteberry,Marketing,Marketing,Germany,DEU,,AdsAds,-41362.177494662865
2021-12-31,White,White1,Whiteberry,Marketing,Marketing,Brazil,BRA,,AdsAds,-44073.17104219926
2021-12-31,White,White1,Whiteberry,Marketing,Marketing,Argentina,ARG,,AdsAds,-1569799.1538393863
2021-12-31,White,White1,Whiteberry,Marketing,Marketing,Mexico,MEX,,AdsAds,-70322.96937583302
2021-12-31,White,White1,Whiteberry,Marketing,Marketing,Austria,AUT,,AdsAds,-95165.20920796535
2021-12-31,White,White1,Whiteberry,Marketing,Marketing,Israel,ISR,,AdsAds,-56653.09276441454
2021-12-31,White,White1,Whiteberry,Marketing,Marketing,Russia,RUS,,AdsAds,-44151.74966822117
2021-12-31,White,White1,Whiteberry,Marketing,Marketing,France,FRA,,AdsAds,-340188.52317286533
2020-01-31,White,White1,Whiteberry,Development,Salaries,USA,USA,,Dev_USA,-179769.52688427735
2020-01-31,White,White1,Whiteberry,Development,Salaries,Israel,ISR,,Dev_Israel,-91109.81681679518
2020-01-31,White,White1,Whiteberry,Development,Salaries,France,FRA,,Dev_France,-82737.86796440279
2020-02-29,White,White1,Whiteberry,Development,Salaries,USA,USA,,Dev_USA,-279420.4063796739
2020-02-29,White,White1,Whiteberry,Development,Salaries,Israel,ISR,,Dev_Israel,-57152.63311396656
